ID,item_cnt_month
141,0.48233864
142,0.18796167
143,0.25098452
144,0.13082051
145,0.13082051
146,0.13082051
147,0.2510767
148,0.13082051
149,0.13082051
150,0.14762704
151,0.13082051
152,2.3378036
153,0.34979057
154,0.13082051
155,0.15883072
156,0.34746167
157,0.12665384
158,0.22320013
159,0.33828482
160,0.13082051
161,0.25098452
162,0.13082051
163,0.39895022
164,0.50023484
165,0.13069895
166,0.62641734
167,0.13688017
168,0.13082051
169,0.12641557
170,0.25098452
171,0.725777
172,0.26370916
173,1.8361874
174,2.4410896
175,3.3465552
176,1.4202638
177,0.13082051
178,0.39739302
179,0.13701572
180,0.5986924
181,0.36387053
182,0.13082051
183,0.16582966
184,0.24751139
185,0.13082051
186,0.13453515
187,0.16768153
188,0.13082051
189,0.13082051
190,0.13082051
191,0.96011454
192,0.5455607
193,0.20827335
194,0.12665384
195,0.21103902
196,0.27777973
197,3.0129752
198,0.8840288
199,0.13082051
200,0.13082051
201,0.13082051
202,0.25538716
203,1.4116225
204,0.15247841
205,0.13082051
206,0.13082051
207,0.12774998
208,0.90972185
209,0.5721873
210,0.25574556
211,0.18124174
212,0.12244856
213,0.27777973
214,0.15862927
215,0.6871174
216,0.4889591
217,0.27518392
218,1.6767497
219,0.3680842
220,0.45148888
221,0.13082051
222,0.13082051
223,0.80277544
224,2.9459496
225,0.5788044
226,0.35752216
227,0.13082051
228,0.32054338
229,0.13082051
230,0.13082051
231,0.39144287
232,0.13082051
233,0.28553557
234,0.13082051
235,0.25026476
236,0.23287854
237,0.47771397
238,0.27777976
239,0.23400241
240,0.68651384
241,0.120804384
242,0.13082051
243,0.13082051
244,0.13082051
245,0.2862104
246,1.5374367
247,0.7571834
248,0.5470483
249,0.1292542
250,0.5423125
251,0.25147358
252,0.2624677
253,1.2569236
254,0.34305394
255,2.3378036
256,0.13082051
257,0.28762776
258,0.49288225
259,0.22920811
260,0.12087983
261,0.13090202
262,0.37168008
263,0.13082051
264,0.11544054
265,0.49901453
266,0.13082051
267,0.25098452
268,0.12651522
269,0.13098037
270,1.564878
271,0.14546579
272,0.26852933
273,0.43530005
274,7.174948
275,0.13082051
276,0.27777973
277,1.5076673
278,0.2773803
279,0.31829146
280,0.2930089
281,0.26644516
282,0.15322433
283,0.6754998
284,0.2930089
285,0.32125297
286,0.13082051
287,0.8630003
288,0.34050378
289,0.27777973
290,0.13082051
291,0.12867096
292,0.39995953
293,0.20978557
294,0.5755676
295,0.9865261
296,0.2914262
297,0.15198497
298,0.13082051
299,0.13082051
300,0.129164
301,0.35326043
302,1.0084611
303,0.6755303
304,0.12665384
305,0.12774998
306,0.2969518
307,0.22327626
308,0.3434116
309,0.13082051
310,0.13082051
311,0.598317
312,0.6884736
313,0.31829146
314,0.13082051
315,0.27777973
316,0.19652916
317,1.0887948
318,0.12424153
319,0.2626733
320,0.13082051
321,0.13474461
322,1.0510298
323,0.19376697
324,0.7330794
325,0.5045801
326,0.2809823
327,0.13082051
328,0.13082051
329,0.3143356
330,0.13082051
331,0.13082051
332,0.21880148
333,0.30745193
334,0.7215867
335,0.37950662
336,0.16156028
337,0.7683303
338,0.355721
339,0.56142956
340,0.17251918
341,0.25969166
342,0.13082051
343,1.2707801
344,0.13345551
345,0.1273065
346,3.8404815
347,2.9029257
348,0.1594599
349,0.40794572
350,0.13082051
351,0.61989444
352,0.13082051
353,0.18095605
354,0.13082051
355,0.13082051
356,0.27777973
357,0.5755676
358,0.7017306
359,0.27777976
360,0.22311209
361,3.360778
362,0.43530005
363,0.7215867
364,0.3905584
365,0.4838371
366,0.13082051
367,0.13082051
368,0.13082051
369,0.29169166
370,0.13082051
371,0.27777973
372,0.43530005
373,0.13082051
374,2.0469112
375,1.826401
376,0.5094382
377,0.32125297
378,0.39208522
379,0.13082051
380,1.5997813
381,0.4838371
382,0.40841994
383,0.13082051
384,2.1346123
385,0.34082606
386,0.43924275
387,0.13082051
388,0.25739172
389,0.11952114
390,0.13082051
391,0.19686015
392,0.10155042
393,0.63632745
394,0.13082051
395,0.13082051
396,1.7265831
397,0.39456373
398,0.13082768
399,0.41657925
400,0.13082832
401,0.5039454
402,1.720673
403,2.2886033
404,0.31349394
405,0.1841992
406,0.2120981
407,0.12837863
408,0.18380201
409,0.13082741
410,0.13082977
411,0.8267121
412,0.10570142
413,0.3095788
414,0.13082756
415,3.576674
416,0.13082744
417,0.13082743
418,0.13082741
419,0.13082623
420,0.45948154
421,0.76396894
422,0.27778396
423,0.7146941
424,0.17487554
425,0.27655485
426,0.13082428
427,0.13082576
428,1.260333
429,0.5777762
430,0.7684325
431,0.7462895
432,0.12573287
433,0.13082302
434,0.12214201
435,0.7591311
436,0.17192051
437,0.8121252
438,0.5760963
439,0.49083692
440,0.20318186
441,0.2560877
442,0.25098932
443,0.29427728
444,0.17487605
445,0.4139052
446,0.26994622
447,0.24183212
448,0.2777843
449,0.64873683
450,0.27778426
451,0.33014566
452,0.23154055
453,0.25747806
454,0.6033641
455,0.27612758
456,0.3730779
457,0.13082977
458,0.7459333
459,0.617758
460,6.138389
461,1.3872731
462,0.27777976
463,0.5470102
464,0.5498698
465,0.13082051
466,0.13082051
467,0.13082051
468,0.13082051
469,0.35579458
470,0.27777976
471,0.3064524
472,0.22311209
473,0.13082051
474,0.5986924
475,0.76396215
476,0.13082051
477,0.1234793
478,0.1308932
479,0.13082051
480,0.13082051
481,0.13082051
482,0.17096098
483,0.27777973
484,0.78899115
485,0.38793465
486,0.4516534
487,0.1646723
488,0.13082051
489,2.003129
490,0.26952255
491,0.13082051
492,0.509594
493,0.13084924
494,0.27092227
495,0.14956413
496,0.19687034
497,0.13083033
498,2.2567606
499,0.13083032
500,0.13083032
501,0.54063845
502,0.43560302
503,0.13082953
504,1.8393672
505,1.1146975
506,1.3756611
507,0.1887949
508,1.1176748
509,0.4112068
510,0.21673264
511,0.12676507
512,0.28437698
513,0.13083053
514,0.12573977
515,0.13083048
516,0.25099474
517,0.6436046
518,0.9556025
519,0.38296193
520,0.6051346
521,0.53436875
522,0.7414788
523,1.5337696
524,0.22312227
525,0.78163993
526,0.16636449
527,0.21905585
528,0.12676376
529,0.12498205
530,0.13082741
531,0.69610536
532,0.12574343
533,0.120039456
534,0.13082817
535,0.12103082
536,0.13082692
537,0.15362397
538,0.5427573
539,0.2491353
540,0.74505305
541,0.13082741
542,0.28406513
543,0.18997271
544,0.1270092
545,0.1308247
546,0.3113178
547,0.15791865
548,0.13701952
549,0.13083021
550,0.130824
551,0.42110077
552,0.4585231
553,0.1739434
554,0.13090497
555,0.37834018
556,0.19067246
557,0.29301426
558,0.1308266
559,0.22025947
560,0.3397378
561,0.73876715
562,0.13073656
563,0.13082619
564,0.13082616
565,0.15005505
566,0.21995278
567,0.13082515
568,0.26569217
569,0.12714267
570,0.13082907
571,0.1308298
572,0.57557845
573,0.34555656
574,0.13083054
575,0.13083054
576,0.33787027
577,0.13083054
578,0.1308305
579,0.35765025
580,0.13083053
581,0.13083053
582,0.13083053
583,0.13083053
584,0.76184523
585,0.12146215
586,0.13082936
587,0.7440636
588,2.2765737
589,0.23023142
590,0.5610446
591,0.47459325
592,2.11641
593,0.17674293
594,0.17350657
595,0.19669805
596,0.21493651
597,0.13093802
598,0.13094497
599,0.13086149
600,0.16461667
601,0.20681797
602,0.13085844
603,0.1265239
604,0.24809884
605,0.12269196
606,0.12739484
607,0.13083051
608,0.12489452
609,0.57058275
610,0.4820038
611,0.89634174
612,0.13082942
613,0.13082942
614,0.13082999
615,1.0974182
616,0.27779016
617,0.35861138
618,0.40843064
619,0.19687033
620,0.6046289
621,0.13083036
622,0.13083035
623,0.5888337
624,0.27777973
625,0.27777973
626,0.5755676
627,0.13082051
628,0.14107668
629,0.22311209
630,0.26394486
631,0.13082051
632,0.22311209
633,0.13082051
634,0.53681266
635,0.38013914
636,0.13082105
637,0.27173957
638,0.27038816
639,0.18266258
640,0.4427276
641,0.91742384
642,0.20279165
643,0.13082051
644,0.12424153
645,0.13082051
646,0.5755676
647,0.19686015
648,0.13082051
649,0.22311209
650,0.29703456
651,0.8665547
652,0.13082051
653,0.21893479
654,0.1836367
655,0.27777976
656,0.4371418
657,0.13082051
658,0.13082051
659,0.22051515
660,0.69704497
661,0.33849168
662,0.13082051
663,1.0688142
664,0.12403064
665,0.5130184
666,0.22163759
667,0.13082278
668,0.43530005
669,0.22311336
670,0.17995888
671,0.118605
672,0.109696515
673,0.60550714
674,0.13082118
675,0.13082117
676,0.8188084
677,0.6207202
678,0.2509854
679,1.2450612
680,0.13082184
681,0.11378342
682,0.44840232
683,0.13082239
684,0.43530005
685,0.27777973
686,0.3783356
687,0.27777976
688,0.5493754
689,0.13082051
690,0.13082051
691,0.17319722
692,0.1661917
693,0.12622342
694,0.13082051
695,0.7953211
696,0.13082051
697,0.13082051
698,0.13082051
699,0.13082051
700,0.76396215
701,0.13082051
702,1.0564758
703,1.0564758
704,0.13082051
705,0.13082051
706,0.1898196
707,0.13082051
708,0.13099214
709,2.3062897
710,0.30425692
711,0.45344177
712,0.13082051
713,0.65854996
714,0.25098452
715,0.13082051
716,0.4527587
717,0.27948833
718,0.13082051
719,0.13082051
720,0.13082051
721,0.5145111
722,0.124230556
723,1.5941255
724,0.22938539
725,0.40841994
726,0.75137717
727,0.43530005
728,0.13082051
729,0.8693536
730,0.21891703
731,0.13717063
732,0.76682043
733,0.13082051
734,0.43530005
735,0.25098452
736,0.27777973
737,0.65753007
738,0.40841994
739,0.34131074
740,0.25098452
741,0.12404244
742,0.13082051
743,0.27777976
744,0.6403516
745,0.40841994
746,0.3783356
747,0.509267
748,0.77124465
749,0.13082051
750,0.27219638
751,0.1954733
752,0.45344177
753,0.12856467
754,2.0664353
755,0.4527587
756,0.13082051
757,0.46649554
758,0.12774998
759,0.12741871
760,0.66481763
761,0.37403166
762,0.13094184
763,0.9280459
764,0.45344177
765,0.19686015
766,0.25098452
767,0.27436945
768,0.74540174
769,0.43738276
770,0.13082051
771,0.13082051
772,0.25098452
773,0.13082051
774,0.13082051
775,0.13082051
776,0.27777973
777,0.27777973
778,0.13082051
779,0.27777973
780,0.13082051
781,0.5986924
782,0.6884629
783,0.27777976
784,0.13082051
785,0.5986924
786,1.4260142
787,0.74769473
788,0.13082051
789,0.27777973
790,0.13082051
791,0.13082051
792,0.13082051
793,1.3953533
794,0.13082051
795,0.13082051
796,0.13082051
797,0.27777973
798,0.13082051
799,1.1853957
800,0.27777973
801,0.26644516
802,0.13082051
803,0.13082051
804,0.22324988
805,0.13082051
806,0.12510635
807,0.39421663
808,0.3497375
809,0.13082051
810,0.25409144
811,0.4617901
812,0.32546428
813,0.19686015
814,0.1332837
815,0.6169814
816,0.23023225
817,0.13082051
818,0.13082051
819,0.16281185
820,0.23532833
821,0.12906258
822,0.3849772
823,0.13082051
824,0.30911133
825,0.2774371
826,0.22311209
827,0.13082051
828,0.13278015
829,0.29622832
830,0.5986924
831,0.32054338
832,0.17274141
833,0.5996483
834,0.5986924
835,0.2522085
836,0.13082051
837,0.91344357
838,0.58917964
839,0.13001241
840,0.13082051
841,0.32054338
842,0.17487161
843,0.13082051
844,0.3783356
845,0.13082051
846,0.15784031
847,0.27777976
848,0.20556925
849,0.19257851
850,0.24512516
851,0.13082051
852,0.6191883
853,0.13082051
854,0.3783356
855,0.8919142
856,0.27777973
857,0.98972714
858,0.13082051
859,0.6559211
860,0.16939436
861,0.13082051
862,0.25098452
863,0.27777976
864,0.3504741
865,0.6636645
866,0.30445153
867,0.13701572
868,0.69534457
869,0.23843385
870,0.8182011
871,0.2930089
872,0.23222066
873,0.37335083
874,0.6941495
875,1.2003914
876,0.27200153
877,0.12774998
878,0.386821
879,0.40841994
880,0.119507805
881,0.27777973
882,0.87192506
883,0.76396215
884,0.8715718
885,0.9579923
886,0.2507973
887,0.53833425
888,0.30672926
889,0.12927416
890,0.41276592
891,0.7840863
892,0.13163942
893,0.19089288
894,0.3783356
895,0.25098452
896,0.13082051
897,0.2165445
898,0.12559184
899,0.40841994
900,0.13364856
901,1.4169837
902,0.19687037
903,0.13083053
904,0.6201876
905,0.48340765
906,2.650827
907,0.39490193
908,0.49125805
909,0.13082051
910,0.23480257
911,0.11530046
912,1.1533668
913,0.6499567
914,0.13082051
915,0.28601182
916,0.29042995
917,0.12888142
918,0.2982742
919,0.31227955
920,0.13082516
921,0.72478867
922,0.19686449
923,0.13702443
924,0.5226392
925,0.28652945
926,0.44420835
927,0.23670839
928,0.28486472
929,0.26877278
930,0.13082051
931,0.13082051
932,0.3776582
933,0.544693
934,0.13082051
935,0.25098452
936,0.27777973
937,0.61223793
938,0.2230457
939,0.2539668
940,0.22311209
941,0.2569177
942,0.13082051
943,0.5605952
944,0.13163942
945,0.13082051
946,0.24253212
947,0.12824254
948,0.27777973
949,0.12986217
950,0.25098452
951,0.13082051
952,0.12989607
953,0.13082051
954,0.34729475
955,0.27777973
956,0.30483934
957,0.12897956
958,0.7823169
959,0.13082051
960,0.13082051
961,0.24646948
962,0.5737841
963,0.22311209
964,0.22311209
965,0.13082051
966,0.26215363
967,0.13082051
968,0.12956753
969,0.14114821
970,0.13082051
971,0.1244329
972,0.12359938
973,0.27031478
974,0.15264072
975,0.12836072
976,0.2908502
977,1.1195173
978,0.41278288
979,1.5934055
980,0.63611954
981,0.4058418
982,0.9541998
983,0.12529972
984,0.13082051
985,0.39356783
986,0.32054338
987,0.40302646
988,0.1308688
989,0.13082051
990,0.13082051
991,0.4239711
992,0.3944433
993,0.5986924
994,0.467132
995,0.18376239
996,0.13082051
997,0.21494167
998,0.320215
999,0.21153398
1000,1.0662553
1001,0.26952255
1002,0.9984848
1003,0.13082434
1004,0.25006726
1005,0.22395985
1006,0.1308229
1007,0.12989478
1008,0.5118198
1009,0.22637348
1010,0.24829899
1011,0.32546526
1012,0.46567488
1013,1.5828153
1014,0.13082051
1015,0.13082051
1016,0.13082051
1017,0.13082051
1018,0.1186295
1019,0.25098452
1020,0.13082051
1021,0.46917677
1022,0.119154625
1023,0.11762318
1024,0.38869867
1025,0.13062337
1026,0.5145111
1027,0.2663805
1028,0.1308213
1029,0.17171697
1030,0.18962194
1031,0.27777976
1032,1.7808232
1033,0.13082245
1034,0.69500625
1035,0.24409047
1036,0.13057502
1037,1.2111756
1038,0.13082051
1039,0.11342502
1040,0.48518646
1041,0.13082051
1042,0.13082051
1043,0.12170346
1044,0.3217604
1045,0.25098452
1046,0.6049407
1047,0.25098452
1048,0.16861995
1049,0.13082051
1050,0.13082051
1051,0.13082051
1052,0.13082051
1053,0.13082051
1054,0.13082051
1055,0.2895991
1056,0.39713642
1057,0.13082051
1058,0.13082051
1059,1.1184595
1060,0.21972762
1061,0.13082051
1062,0.12847027
1063,0.30513933
1064,0.27704552
1065,0.11964752
1066,0.45120433
1067,0.42785248
1068,0.22503558
1069,0.27777973
1070,0.2479195
1071,0.113546
1072,0.13082051
1073,0.25098452
1074,0.25098452
1075,0.25098452
1076,0.21054459
1077,0.13082051
1078,0.13082051
1079,0.35087264
1080,0.14756201
1081,0.13082051
1082,0.12853134
1083,0.13604523
1084,0.23922676
1085,0.15861197
1086,0.13082051
1087,0.24294099
1088,0.3776582
1089,0.38496014
1090,0.9280459
1091,0.13082051
1092,0.6006735
1093,0.12717088
1094,0.22311209
1095,0.2876511
1096,0.22311209
1097,0.18660282
1098,0.13082051
1099,0.11372793
1100,0.34537444
1101,0.25098452
1102,0.34979057
1103,0.7215867
1104,1.5292631
1105,0.17600133
1106,0.13082051
1107,0.68590665
1108,0.12906258
1109,0.13082051
1110,0.19084845
1111,0.13082051
1112,0.26645288
1113,0.13082051
1114,0.32090926
1115,0.1276196
1116,0.22311209
1117,0.13082051
1118,0.12624413
1119,0.20846264
1120,0.32105675
1121,0.2210056
1122,0.23360758
1123,0.13082051
1124,0.15784031
1125,0.24636735
1126,0.52526045
1127,0.13263331
1128,0.22126159
1129,0.2740478
1130,0.34247336
1131,0.13082051
1132,0.1285955
1133,0.18610914
1134,0.24524353
1135,0.1224516
1136,0.30513754
1137,1.1904509
1138,0.4062957
1139,0.18997188
1140,0.28475642
1141,0.12761784
1142,0.15645806
1143,0.17487161
1144,0.1184147
1145,0.4838371
1146,0.14836125
1147,0.13082051
1148,0.13082051
1149,0.32148442
1150,0.15784031
1151,0.20062412
1152,0.13082051
1153,0.26171568
1154,0.82472557
1155,0.27777973
1156,0.23157495
1157,1.8767791
1158,1.5712304
1159,0.11870115
1160,0.30664852
1161,0.6647762
1162,0.28534958
1163,0.13082051
1164,0.15862928
1165,0.13082051
1166,0.13082051
1167,0.13082051
1168,0.13082051
1169,0.13082051
1170,0.27777973
1171,0.13082051
1172,0.13082051
1173,0.11920823
1174,0.13082051
1175,0.13082051
1176,0.13082051
1177,0.12668301
1178,0.36374626
1179,0.15572892
1180,0.40871432
1181,0.121033154
1182,0.22311209
1183,0.13082051
1184,0.1309864
1185,0.16138172
1186,0.13082051
1187,0.13082051
1188,0.14107668
1189,0.5986924
1190,0.20279163
1191,0.12651522
1192,0.13082051
1193,0.72851014
1194,0.12325935
1195,0.29397944
1196,0.15784031
1197,0.15263553
1198,0.13082051
1199,0.4945689
1200,0.12630075
1201,0.13082051
1202,0.106167465
1203,0.52165014
1204,0.13082051
1205,0.503887
1206,0.13062337
1207,0.13082051
1208,0.13088751
1209,0.15053122
1210,0.24018666
1211,0.17759804
1212,2.0136662
1213,0.94267666
1214,0.51774126
1215,0.27612305
1216,0.6145356
1217,0.22314258
1218,0.25499713
1219,0.14546579
1220,0.13082051
1221,0.13082051
1222,0.14553483
1223,0.12853134
1224,0.25426206
1225,0.13082051
1226,0.25405464
1227,0.13082051
1228,0.39800328
1229,0.3488321
1230,0.13082051
1231,0.58678323
1232,0.35363278
1233,0.29429212
1234,0.13062337
1235,0.45344177
1236,0.34630945
1237,0.4276077
1238,0.13082051
1239,0.5986924
1240,0.13550802
1241,0.35117775
1242,0.26236516
1243,0.27777973
1244,0.22311209
1245,0.17487161
1246,1.1137238
1247,0.22184147
1248,0.27326196
1249,0.11806506
1250,0.24742474
1251,0.13082051
1252,0.0994983
1253,0.27777973
1254,0.5423125
1255,0.22000128
1256,0.39353338
1257,0.14546579
1258,0.13082051
1259,0.13082051
1260,0.13082051
1261,0.32915673
1262,0.13082051
1263,0.1111103
1264,1.4643705
1265,0.33983183
1266,0.22314216
1267,0.4873977
1268,0.11167941
1269,0.13068673
1270,0.6225013
1271,0.24253213
1272,0.12713046
1273,0.24306573
1274,0.13082051
1275,0.12231889
1276,0.28213438
1277,0.13082051
1278,0.13082051
1279,0.43530005
1280,0.11977436
1281,0.24906923
1282,0.12939635
1283,0.24666269
1284,0.5945904
1285,0.18663315
1286,0.12702776
1287,0.69570225
1288,0.14303027
1289,0.4276181
1290,0.26953238
1291,1.1551384
1292,0.251878
1293,0.3014973
1294,0.7092396
1295,0.37147006
1296,0.34139103
1297,0.27777973
1298,0.7678581
1299,0.34007618
1300,0.34007618
1301,0.27989966
1302,0.26177505
1303,0.13082051
1304,0.7215867
1305,0.27777973
1306,0.11415227
1307,0.101281464
1308,0.27777973
1309,0.13082051
1310,0.13082051
1311,0.23291002
1312,0.7247214
1313,0.29668114
1314,0.48602188
1315,0.13082051
1316,0.5233768
1317,0.2533735
1318,0.881234
1319,0.1309561
1320,0.25098452
1321,0.22311209
1322,0.13082051
1323,0.37629208
1324,0.14608096
1325,0.4175037
1326,0.13082051
1327,0.13082051
1328,0.20356104
1329,0.14546579
1330,0.13082051
1331,0.13097338
1332,0.13082051
1333,1.8441554
1334,0.14777213
1335,0.12706509
1336,0.13083054
1337,0.44873685
1338,0.32055378
1339,0.26039442
1340,0.13083054
1341,0.13083054
1342,0.31729764
1343,0.12910227
1344,0.13082878
1345,0.12990585
1346,0.13083054
1347,0.2930089
1348,0.19686015
1349,0.7964889
1350,0.13082051
1351,0.25098452
1352,0.13082051
1353,0.2930089
1354,0.2232682
1355,0.27777973
1356,0.25098452
1357,0.24863183
1358,0.13045298
1359,0.731455
1360,0.43530005
1361,0.27777973
1362,0.13764481
1363,0.2549839
1364,0.3903601
1365,0.47254544
1366,0.12497726
1367,0.29151967
1368,0.42571974
1369,0.13082051
1370,0.13082051
1371,0.13082051
1372,0.12651522
1373,0.27777973
1374,0.13082051
1375,0.27777976
1376,0.27368015
1377,0.13082051
1378,0.22417687
1379,0.25098452
1380,0.25747365
1381,0.16310488
1382,0.26487756
1383,0.48372978
1384,0.12981123
1385,0.27777973
1386,0.29310328
1387,0.18885368
1388,0.11507645
1389,0.13082051
1390,0.15205409
1391,0.12837659
1392,0.2539636
1393,0.13082051
1394,0.13082051
1395,0.3184763
1396,0.13082051
1397,0.40159777
1398,0.24442995
1399,0.1945268
1400,0.13082051
1401,0.13082051
1402,0.22311209
1403,0.6357695
1404,0.13082051
1405,0.13082051
1406,0.12853697
1407,0.13082342
1408,0.124376945
1409,0.13082957
1410,0.25098452
1411,0.22137892
1412,0.12658726
1413,0.22311346
1414,0.12651746
1415,0.11952032
1416,0.23978947
1417,0.46418327
1418,0.19197504
1419,0.29763767
1420,0.13082051
1421,0.57813644
1422,0.1838536
1423,0.15542886
1424,0.13021511
1425,0.13701572
1426,0.13082051
1427,0.17487161
1428,0.12791853
1429,0.22072595
1430,0.13082051
1431,0.21917333
1432,0.13082051
1433,0.15787344
1434,0.13082051
1435,0.12899867
1436,0.13082051
1437,0.13082051
1438,0.13082051
1439,0.13082051
1440,0.13082051
1441,0.13082051
1442,0.22324847
1443,0.2790029
1444,0.13082051
1445,0.16832083
1446,0.13082051
1447,0.13082051
1448,0.13082051
1449,0.25098452
1450,0.13082051
1451,0.119176
1452,0.2518318
1453,0.22311209
1454,0.13082051
1455,0.13082051
1456,0.18673222
1457,0.13082051
1458,0.27405253
1459,0.43530005
1460,0.2141235
1461,0.17421485
1462,0.5285481
1463,0.13082051
1464,0.23485051
1465,0.21786082
1466,0.34915873
1467,0.13082051
1468,0.25098452
1469,0.3045425
1470,0.25147358
1471,0.26705196
1472,0.37636104
1473,0.25098452
1474,0.48301715
1475,0.33073217
1476,0.22311209
1477,0.38121608
1478,0.1270049
1479,0.27777976
1480,0.24188793
1481,0.15283038
1482,0.40841994
1483,0.13082051
1484,0.104621276
1485,0.18540193
1486,0.29384702
1487,0.123560615
1488,0.11970528
1489,0.25381145
1490,0.122139595
1491,0.3114595
1492,0.23803768
1493,0.13082051
1494,0.27777976
1495,0.1270049
1496,0.12720452
1497,1.9883046
1498,0.27153647
1499,0.13701572
1500,0.12651522
1501,0.14553522
1502,0.27777976
1503,0.13082051
1504,0.17507045
1505,0.13082051
1506,0.25090727
1507,0.13082051
1508,0.18364082
1509,0.25554734
1510,0.12839954
1511,0.2026728
1512,0.13082051
1513,0.13082051
1514,0.27777973
1515,0.13082051
1516,0.13082051
1517,0.12707858
1518,0.2511428
1519,0.1362401
1520,0.13082051
1521,0.27777973
1522,0.27746418
1523,0.12866159
1524,0.34915873
1525,0.13082051
1526,0.17493121
1527,0.22311209
1528,0.11800917
1529,0.15360454
1530,0.20936638
1531,0.27777973
1532,0.2779069
1533,0.13082051
1534,0.13082051
1535,0.13082051
1536,0.40695393
1537,0.13082051
1538,0.27777973
1539,0.277182
1540,0.13082051
1541,0.13082051
1542,0.13082051
1543,0.10490847
1544,0.15784031
1545,0.13082051
1546,0.13082051
1547,0.1324646
1548,0.1507998
1549,0.11999583
1550,0.13082051
1551,0.27777976
1552,0.13082051
1553,0.12989607
1554,0.13082051
1555,0.29466113
1556,0.25098452
1557,0.13082051
1558,0.27777976
1559,0.12634265
1560,0.22311209
1561,0.25098452
1562,0.13082051
1563,0.25098452
1564,0.13082051
1565,0.13082051
1566,0.34139103
1567,0.123148784
1568,0.13082051
1569,0.13082051
1570,0.13082051
1571,0.13082051
1572,0.13082051
1573,0.13082051
1574,0.37897334
1575,0.13082051
1576,0.13082051
1577,0.13082051
1578,0.12325651
1579,0.13082051
1580,0.13082051
1581,0.13082051
1582,0.45205554
1583,0.24371862
1584,0.41895685
1585,0.13082051
1586,0.13082051
1587,0.25098452
1588,0.13082051
1589,0.15100709
1590,0.12244856
1591,0.13082051
1592,0.13082051
1593,0.1270049
1594,0.13082051
1595,0.13082051
1596,0.13082051
1597,0.13082051
1598,0.13082051
1599,0.13082051
1600,0.13082051
1601,0.13082051
1602,0.19686015
1603,0.13082051
1604,0.13082051
1605,0.12713046
1606,0.13082051
1607,0.13082051
1608,0.27777973
1609,0.27777973
1610,0.13082051
1611,0.13082051
1612,0.13082051
1613,0.40625533
1614,0.13082051
1615,0.509267
1616,0.13082051
1617,0.13082051
1618,0.7040894
1619,0.13082051
1620,0.13081677
1621,0.44717416
1622,0.13082051
1623,0.13082051
1624,0.13082051
1625,0.13082051
1626,0.13082051
1627,0.7689172
1628,0.13701572
1629,0.13082051
1630,0.13082051
1631,0.13082051
1632,0.13082051
1633,0.13082051
1634,0.13082051
1635,0.13082051
1636,0.13082051
1637,0.13082051
1638,0.22122212
1639,0.13082051
1640,0.13090478
1641,0.13082051
1642,0.13082051
1643,0.12665384
1644,0.24235927
1645,0.13082051
1646,0.22311209
1647,0.51835454
1648,0.13082051
1649,0.13082051
1650,0.13082051
1651,0.1835875
1652,0.13082051
1653,0.40841994
1654,0.43530005
1655,0.29763702
1656,0.4515306
1657,0.3587662
1658,0.13082051
1659,0.47555292
1660,0.13082051
1661,0.1284162
1662,0.13082051
1663,0.13082051
1664,0.9903615
1665,0.13082051
1666,0.13090478
1667,0.13082051
